hb,cancer_site_icd10code,cancer_site,sex,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C25,Pancreas,Female,2003,12,21.3918996,11.05350668,37.36734357,132.9243351,68.68394361,232.1920628
S08000016,C25,Pancreas,Female,2004,7,12.37383111,4.974921871,25.49482131,91.59513799,36.82599601,188.7209914
S08000016,C25,Pancreas,Female,2005,9,15.8050014,7.227053065,30.00281584,105.1613199,48.08645189,199.6289424
S08000016,C25,Pancreas,Female,2006,4,6.994841305,1.905858833,17.90957187,50.57192696,13.77914802,129.4842186
S08000016,C25,Pancreas,Female,2007,10,17.28757887,8.290066032,31.79247306,113.1278931,54.24922197,208.04622319999999
S08000016,C25,Pancreas,Female,2008,10,17.09167977,8.196124797,31.43220763,114.4360408,54.87652966,210.4519535
S08000016,C25,Pancreas,Female,2009,9,15.33768469,7.013366106,29.11570315,92.5985503,42.34195364,175.7808924
S08000016,C25,Pancreas,Female,2010,10,17.01866948,8.161113525,31.29793911,106.4935644,51.06780349,195.8454565
S08000016,C25,Pancreas,Female,2011,6,10.2240777,3.752056324,22.25351286,58.27931634,21.38748196,126.8495363
S08000016,C25,Pancreas,Female,2012,16,27.33313972,15.62325103,44.38730649,158.2638014,90.46143703,257.0104982
S08000016,C25,Pancreas,Female,2013,8,13.65910294,5.897031154,26.91387802,77.58672729,33.4964419,152.8767829
S08000016,C25,Pancreas,Female,2014,17,28.95046065,16.86471019,46.35249198,154.3690312,89.92564933,247.1597729
S08000016,C25,Pancreas,Female,2015,15,25.52887316,14.28831651,42.10599396,136.815038,76.57433817,225.655599
S08000016,C25,Pancreas,Female,2016,10,16.94513166,8.125849283,31.16270045,93.3516825,44.7657603,171.6770678
S08000016,C25,Pancreas,Female,2017,9,15.19474599,6.948005432,28.84436098,84.7361412,38.74675954,160.8555908
S08000016,C25,Pancreas,Female,2018,14,23.61633576,12.91127052,39.62419852,133.518702,72.99591683,224.0216944
S08000016,C25,Pancreas,Female,2019,11,18.52257228,9.246401346,33.14199827,95.55280039,47.69961368,170.9703543
S08000016,C25,Pancreas,Female,2020,15,25.34297493,14.18427068,41.7993831,132.0176779,73.88929215,217.7430831
S08000016,C43,Malignant melanoma of the skin,All,1996,28,26.45002834,17.57585174,38.22765534,177.3704788,117.8613951,256.3497266
S08000016,C43,Malignant melanoma of the skin,All,1997,19,17.93129483,10.79581084,28.00193806,120.3514304,72.45942297,187.9436667
S08000016,C43,Malignant melanoma of the skin,All,1998,21,19.8038476,12.2588938,30.27228474,145.80954,90.25840336,222.8853705
S08000016,C43,Malignant melanoma of the skin,All,1999,23,21.73707589,13.77944149,32.61628664,150.1406225,95.17627548,225.2846522
S08000016,C43,Malignant melanoma of the skin,All,2000,12,11.29411765,5.835835396,19.72855063,79.13723561,40.89136444,138.2368246
S08000016,C43,Malignant melanoma of the skin,All,2001,16,14.9602618,8.551082238,24.29452791,97.69251313,55.83971221,158.6465209
S08000016,C43,Malignant melanoma of the skin,All,2002,31,28.82916395,19.58801821,40.92069702,155.9169031,105.9379711,221.31159830000001
S08000016,C43,Malignant melanoma of the skin,All,2003,18,16.60669803,9.842181733,26.24574247,93.74894856,55.56156841,148.1637563
S08000016,C43,Malignant melanoma of the skin,All,2004,28,25.58245774,16.99935738,36.97377427,133.6813693,88.83029906,193.2067991
S08000016,C43,Malignant melanoma of the skin,All,2005,31,28.11791383,19.10475826,39.91113424,150.348932,102.1548048,213.4083077
S08000016,C43,Malignant melanoma of the skin,All,2006,29,26.15911961,17.51917295,37.56885932,121.9340052,81.66111695,175.117571
S08000016,C43,Malignant melanoma of the skin,All,2007,29,25.84670232,17.30994219,37.12017597,110.1014191,73.73664836,158.1240037
S08000016,C43,Malignant melanoma of the skin,All,2008,29,25.58221595,17.13281152,36.74032943,101.0422771,67.66959876,145.1135646
S08000016,C43,Malignant melanoma of the skin,All,2009,34,29.93221234,20.72892718,41.82726657,117.1959117,81.16157573,163.7695397
S08000016,C43,Malignant melanoma of the skin,All,2010,29,25.5057168,17.08157884,36.63046389,104.3632122,69.89368113,149.8829814
S08000016,C43,Malignant melanoma of the skin,All,2011,27,23.70916754,15.62449081,34.495594,91.13300118,60.05722203,132.5937321
S08000016,C43,Malignant melanoma of the skin,All,2012,32,28.13928948,19.24725318,39.72428076,109.6705989,75.01460847,154.822163
S08000016,C43,Malignant melanoma of the skin,All,2013,29,25.46540218,17.0545795,36.57256537,99.22694613,66.45384313,142.5064465
S08000016,C43,Malignant melanoma of the skin,All,2014,41,35.95229744,25.79998936,48.77335107,130.3346109,93.53036702,176.8136166
S08000016,C43,Malignant melanoma of the skin,All,2015,40,35.07848812,25.0605862,47.76694463,119.3903671,85.29422864,162.5757939
S08000016,C43,Malignant melanoma of the skin,All,2016,36,31.43281236,22.01515535,43.51626167,105.3157859,73.76188172,145.8014398
S08000016,C43,Malignant melanoma of the skin,All,2017,39,33.90714658,24.11129585,46.35218559,127.1758247,90.4344436,173.853539
S08000016,C43,Malignant melanoma of the skin,All,2018,46,39.90630693,29.21643221,53.22942111,129.9574728,95.14520354,173.3450569
S08000016,C43,Malignant melanoma of the skin,All,2019,38,32.89758462,23.28028885,45.15450517,101.1451759,71.57634631,138.8296563
S08000016,C43,Malignant melanoma of the skin,All,2020,27,23.4293648,15.44009904,34.0884957,92.25637154,60.79753017,134.2281769
S08000016,C43,Malignant melanoma of the skin,Male,1996,11,21.64928164,10.80724339,38.736545,170.0273929,84.87706193,304.2259723
S08000016,C43,Malignant melanoma of the skin,Male,1997,9,17.68659356,8.087436814,33.57466386,139.6041061,63.83588694,265.0120793
S08000016,C43,Malignant melanoma of the skin,Male,1998,9,17.66645729,8.078229227,33.53643894,138.6492888,63.39928366,263.1995386
S08000016,C43,Malignant melanoma of the skin,Male,1999,10,19.63633507,9.416385925,36.11191934,148.8046257,71.357602,273.6570047
S08000016,C43,Malignant melanoma of the skin,Male,2000,4,7.827175955,2.132642012,20.04067916,59.95769184,16.33645306,153.5155044
S08000016,C43,Malignant melanoma of the skin,Male,2001,6,11.65795558,4.278264234,25.37446135,80.28558102,29.46339325,174.74791
S08000016,C43,Malignant melanoma of the skin,Male,2002,13,25.06120718,13.34403734,42.85542752,150.9309096,80.36435275,258.0964521
S08000016,C43,Malignant melanoma of the skin,Male,2003,7,13.38585689,5.381808719,27.57998119,83.95786683,33.7554169,172.9852939
S08000016,C43,Malignant melanoma of the skin,Male,2004,15,28.36664839,15.87659777,46.78647265,153.1453885,85.71431142,252.5900288
S08000016,C43,Malignant melanoma of the skin,Male,2005,13,24.38749859,12.9853159,41.70336532,130.107519,69.27677427,222.48782
S08000016,C43,Malignant melanoma of the skin,Male,2006,16,29.80903586,17.0384396,48.4080067,142.5841123,81.49913994,231.5476655
S08000016,C43,Malignant melanoma of the skin,Male,2007,8,14.71805722,6.354212449,29.00044011,69.08723688,29.82696522,136.1293985
S08000016,C43,Malignant melanoma of the skin,Male,2008,10,18.23087581,8.742413579,33.52722971,74.68777061,35.81568909,137.3534693
S08000016,C43,Malignant melanoma of the skin,Male,2009,19,34.60144598,20.8323308,54.03444405,138.4523127,83.35733655,216.2104366
S08000016,C43,Malignant melanoma of the skin,Male,2010,15,27.30201489,15.28073048,45.0305216,113.0796362,63.28981396,186.5076633
S08000016,C43,Malignant melanoma of the skin,Male,2011,17,30.79989129,17.94207169,49.31360959,115.0935417,67.04622935,184.2759095
S08000016,C43,Malignant melanoma of the skin,Male,2012,16,28.99443669,16.57282579,47.08514868,112.9837141,64.57995481,183.4784733
S08000016,C43,Malignant melanoma of the skin,Male,2013,14,25.31142087,13.83798933,42.46826331,92.42307205,50.52855353,155.0702104
S08000016,C43,Malignant melanoma of the skin,Male,2014,25,45.19242936,29.24615746,66.71294076,148.8117382,96.30311068,219.6754813
S08000016,C43,Malignant melanoma of the skin,Male,2015,15,27.13802399,15.18894602,44.76004355,85.78558975,48.01354337,141.4902844
S08000016,C43,Malignant melanoma of the skin,Male,2016,18,32.42308524,19.21597518,51.24245311,101.1999624,59.97751143,159.9395705
S08000016,C43,Malignant melanoma of the skin,Male,2017,25,44.81170123,28.99977029,66.15091093,156.9931003,101.5976569,231.7527857
S08000016,C43,Malignant melanoma of the skin,Male,2018,29,51.79588848,34.68851942,74.38753583,156.7456895,104.9750483,225.1129566
S08000016,C43,Malignant melanoma of the skin,Male,2019,21,37.41781444,23.16221689,57.1971041,105.780643,65.47988525,161.6969494
S08000016,C43,Malignant melanoma of the skin,Male,2020,11,19.62463427,9.79654672,35.11389159,70.61875155,35.25262634,126.3564534
S08000016,C43,Malignant melanoma of the skin,Female,1996,17,30.88101726,17.98933055,49.44350012,182.4695839,106.2952568,292.1514799
S08000016,C43,Malignant melanoma of the skin,Female,1997,10,18.15738824,8.707173432,33.39208346,107.0629691,51.34085516,196.892612
S08000016,C43,Malignant melanoma of the skin,Female,1998,12,21.78016553,11.25412935,38.04556601,151.6846149,78.37765395,264.9624963
S08000016,C43,Malignant melanoma of the skin,Female,1999,13,23.68632024,12.61196795,40.50432898,151.1847503,80.49951221,258.5305273
S08000016,C43,Malignant melanoma of the skin,Female,2000,8,14.5069452,6.263069265,28.58446527,94.20452521,40.67082755,185.6204695
S08000016,C43,Malignant melanoma of the skin,Female,2001,10,18.02353874,8.642987395,33.14592946,112.3015537,53.85296013,206.5265557
S08000016,C43,Malignant melanoma of the skin,Female,2002,18,32.34094543,19.16729393,51.11263681,159.7277791,94.6648049,252.4387537
S08000016,C43,Malignant melanoma of the skin,Female,2003,11,19.6092413,9.788862606,35.08634932,101.263958,50.55060301,181.1891929
S08000016,C43,Malignant melanoma of the skin,Female,2004,13,22.97997207,12.2358673,39.2964521,116.5844749,62.0763228,199.3630027
S08000016,C43,Malignant melanoma of the skin,Female,2005,18,31.61000281,18.734091,49.95743233,169.380407,100.385564,267.6940673
S08000016,C43,Malignant melanoma of the skin,Female,2006,13,22.73323424,12.1044898,38.8745229,103.4874423,55.10270454,176.9666781
S08000016,C43,Malignant melanoma of the skin,Female,2007,21,36.30391564,22.47269597,55.49439145,142.278458,88.07260796,217.4877366
S08000016,C43,Malignant melanoma of the skin,Female,2008,19,32.47419156,19.55158468,50.71247278,124.0874291,74.70873827,193.7778915
S08000016,C43,Malignant melanoma of the skin,Female,2009,15,25.56280782,14.30730949,42.16196403,98.1154359,54.91446467,161.8264906
S08000016,C43,Malignant melanoma of the skin,Female,2010,14,23.82613727,13.02597096,39.97620981,96.40159341,52.70364818,161.7454932
S08000016,C43,Malignant melanoma of the skin,Female,2011,10,17.0401295,8.171404441,31.33740486,67.31090366,32.27819465,123.7871484
S08000016,C43,Malignant melanoma of the skin,Female,2012,16,27.33313972,15.62325103,44.38730649,106.5462546,60.90039048,173.0244424
S08000016,C43,Malignant melanoma of the skin,Female,2013,15,25.61081801,14.33418042,42.24114954,106.5477166,59.63394817,175.7342553
S08000016,C43,Malignant melanoma of the skin,Female,2014,16,27.24749238,15.57429617,44.24822056,109.1573303,62.3928458,177.2646656
S08000016,C43,Malignant melanoma of the skin,Female,2015,25,42.54812193,27.53490111,62.80942134,156.0735753,101.0025888,230.3953854
S08000016,C43,Malignant melanoma of the skin,Female,2016,18,30.50123699,18.07696611,48.20510433,109.7805852,65.06293231,173.5006539
S08000016,C43,Malignant melanoma of the skin,Female,2017,14,23.63627155,12.9221696,39.65764738,94.96715469,51.91942718,159.3387488
S08000016,C43,Malignant melanoma of the skin,Female,2018,17,28.67697913,16.70539712,45.91462158,100.6221503,58.61611062,161.1058101
S08000016,C43,Malignant melanoma of the skin,Female,2019,17,28.62579352,16.67557962,45.83266846,95.95110743,55.89505599,153.6270179
S08000016,C43,Malignant melanoma of the skin,Female,2020,16,27.03250659,15.45141321,43.89909711,116.876431,66.80497884,189.8000016
S08000016,C16,Stomach,All,1996,23,21.72680899,13.77293315,32.60088125,93.27159061,59.12618752,139.9531818
S08000016,C16,Stomach,All,1997,16,15.10003775,8.630976268,24.52151529,62.73095604,35.85616154,101.8711425
S08000016,C16,Stomach,All,1998,14,13.20256507,7.217965179,22.15166081,61.55944876,33.65512348,103.2862948
S08000016,C16,Stomach,All,1999,17,16.06653435,9.359348332,25.72407789,72.56082724,42.26935582,116.1769135
S08000016,C16,Stomach,All,2000,19,17.88235294,10.76634463,27.92550924,79.6067591,47.92846924,124.3158154
S08000016,C16,Stomach,All,2001,20,18.70032726,11.42264571,28.88113876,85.14103205,52.00635428,131.4934187
S08000016,C16,Stomach,All,2002,30,27.89919092,18.82346696,39.82782981,136.515611,92.10650944,194.8845232
S08000016,C16,Stomach,All,2003,15,13.83891503,7.745535689,22.82518578,70.83139406,39.64379356,116.8256128
S08000016,C16,Stomach,All,2004,17,15.53220649,9.048082658,24.86856721,78.17493565,45.53978085,125.1656449
S08000016,C16,Stomach,All,2005,17,15.41950113,8.982427637,24.68811503,82.51490562,48.06797329,132.1143572
S08000016,C16,Stomach,All,2006,18,16.23669493,9.622894444,25.66097805,88.00450763,52.15704865,139.0850631
S08000016,C16,Stomach,All,2007,10,8.912655971,4.27396497,16.39069166,51.54363316,24.71717558,94.79057656
S08000016,C16,Stomach,All,2008,15,13.23218066,7.40595107,21.82446972,70.60085297,39.51476147,116.4453703
S08000016,C16,Stomach,All,2009,13,11.44466943,6.093804464,19.57073327,65.27007453,34.75356577,111.6138153
S08000016,C16,Stomach,All,2010,17,14.95162709,8.709873764,23.93900336,91.54247658,53.32686605,146.56837290000001
S08000016,C16,Stomach,All,2011,11,9.659290481,4.821883006,17.28313884,58.95359907,29.42942425,105.4842734
S08000016,C16,Stomach,All,2012,20,17.58705593,10.74263066,27.16178148,102.4383932,62.57203182,158.20779
S08000016,C16,Stomach,All,2013,20,17.56234633,10.72753739,27.12361951,102.1228626,62.37929753,157.7204786
S08000016,C16,Stomach,All,2014,14,12.27639425,6.711618973,20.59770354,77.04846896,42.12311495,129.2742389
S08000016,C16,Stomach,All,2015,20,17.53924406,10.71342593,27.08793993,123.2303799,75.27231749,190.3193272
S08000016,C16,Stomach,All,2016,13,11.3507378,6.043789829,19.41010732,78.63876323,41.87182947,134.4746801
S08000016,C16,Stomach,All,2017,15,13.04121022,7.299066365,21.50949302,90.32460281,50.55399452,148.9766962
S08000016,C16,Stomach,All,2018,13,11.27786935,6.004990449,19.28550006,80.46680535,42.8451849,137.6006878
S08000016,C16,Stomach,All,2019,18,15.5830664,9.235512752,24.62796318,106.2337021,62.96082462,167.8950495
S08000016,C16,Stomach,All,2020,12,10.41305102,5.380575415,18.18950455,74.81040909,38.65563004,130.6787294
S08000016,C16,Stomach,Male,1996,14,27.55363117,15.06382656,46.2303112,95.51397692,52.21837998,160.2562236
S08000016,C16,Stomach,Male,1997,13,25.54730181,13.60286226,43.68666415,86.54345176,46.08074319,147.9919382
S08000016,C16,Stomach,Male,1998,11,21.59233668,10.77881668,38.63465475,80.13435675,40.00278217,143.3824996
S08000016,C16,Stomach,Male,1999,9,17.67270157,8.08108451,33.54829253,65.97303914,30.16707449,125.2373785
S08000016,C16,Stomach,Male,2000,13,25.43832185,13.54483502,43.5003051,88.48629262,47.11522413,151.3142553
S08000016,C16,Stomach,Male,2001,11,21.37291857,10.66928394,38.24205513,77.35193612,38.61380781,138.4039805
S08000016,C16,Stomach,Male,2002,20,38.55570335,23.55082526,59.54615677,145.5889442,88.92950944,224.8503164
S08000016,C16,Stomach,Male,2003,11,21.03491796,10.50055526,37.63727868,84.45557246,42.15991748,151.1143482
S08000016,C16,Stomach,Male,2004,10,18.91109892,9.068607001,34.77818424,73.45094271,35.22258204,135.0788988
S08000016,C16,Stomach,Male,2005,12,22.51153716,11.63203975,39.32312507,96.48922742,49.85739182,168.5472622
S08000016,C16,Stomach,Male,2006,13,24.21984164,12.89604563,41.41666682,98.51666219,52.45597348,168.4664927
S08000016,C16,Stomach,Male,2007,7,12.87830006,5.177744553,26.53422015,58.34760072,23.45876166,120.2183576
S08000016,C16,Stomach,Male,2008,13,23.70013855,12.61932562,40.52795872,93.75621631,49.92123654,160.3259853
S08000016,C16,Stomach,Male,2009,9,16.39015862,7.494624205,31.11362651,68.25005092,31.20826927,129.5598562
S08000016,C16,Stomach,Male,2010,10,18.20134326,8.728251572,33.4729183,83.39437433,39.990844,153.3652236
S08000016,C16,Stomach,Male,2011,8,14.49406649,6.257509153,28.55908908,69.62765878,30.06028104,137.194245
S08000016,C16,Stomach,Male,2012,13,23.55797981,12.54363208,40.28486294,105.5964036,56.22563764,180.5730662
S08000016,C16,Stomach,Male,2013,12,21.69550361,11.2103833,37.89767867,100.20188,51.77577358,175.0325191
S08000016,C16,Stomach,Male,2014,6,10.84618305,3.980358021,23.60757429,53.79690067,19.74251441,117.0932045
S08000016,C16,Stomach,Male,2015,11,19.90121759,9.934616119,35.60877556,104.9014087,52.36640527,187.6975969
S08000016,C16,Stomach,Male,2016,8,14.41026011,6.221327503,28.39395709,71.91908432,31.04955595,141.7092668
S08000016,C16,Stomach,Male,2017,9,16.13221244,7.376674788,30.62396431,88.00579586,40.24185385,167.0624139
S08000016,C16,Stomach,Male,2018,8,14.28852096,6.168769181,28.15408245,78.64244951,33.95222782,154.9569765
S08000016,C16,Stomach,Male,2019,11,19.59980757,9.784153319,35.06946976,102.335846,51.08568561,183.1070966
S08000016,C16,Stomach,Male,2020,6,10.70434596,3.928306311,23.29885468,56.77631149,20.83590567,123.5781275
S08000016,C16,Stomach,Female,1996,9,16.34877384,7.475700449,31.03506531,89.98533917,41.14702711,170.8202037
S08000016,C16,Stomach,Female,1997,3,5.447216472,1.123346993,15.91907809,28.6139607,5.900886604,83.6221357
S08000016,C16,Stomach,Female,1998,3,5.445041382,1.122898437,15.91272156,33.27677103,6.862470192,97.24884616
S08000016,C16,Stomach,Female,1999,8,14.57619707,6.292967307,28.72091907,81.74373283,35.29114184,161.067741
S08000016,C16,Stomach,Female,2000,6,10.8802089,3.992844909,23.68163425,65.38954323,23.99680991,142.3255069
S08000016,C16,Stomach,Female,2001,9,16.22118487,7.417358646,30.79286169,97.0903183,44.39587599,184.3076672
S08000016,C16,Stomach,Female,2002,10,17.96719191,8.615966897,33.04230563,121.3857118,58.20916704,223.2326459
S08000016,C16,Stomach,Female,2003,4,7.1306332,1.942857554,18.25725306,49.06499926,13.36856094,125.6258852
S08000016,C16,Stomach,Female,2004,7,12.37383111,4.974921871,25.49482131,86.08422371,34.61032265,177.3664018
S08000016,C16,Stomach,Female,2005,5,8.780556336,2.851022742,20.49088943,61.23161166,19.88173764,142.8941557
S08000016,C16,Stomach,Female,2006,5,8.743551631,2.839007415,20.4045328,68.89177546,22.36897197,160.7704227
S08000016,C16,Stomach,Female,2007,3,5.186273662,1.069534312,15.15649247,40.51878871,8.355948342,118.413095
S08000016,C16,Stomach,Female,2008,2,3.418335954,0.413976343,12.34820481,27.09860041,3.281766227,97.8894621
S08000016,C16,Stomach,Female,2009,4,6.816748752,1.857334606,17.4535842,59.43147278,16.19307607,152.1681746
S08000016,C16,Stomach,Female,2010,7,11.91306864,4.789671457,24.5454745,106.3927206,42.77539169,219.2096672
S08000016,C16,Stomach,Female,2011,3,5.112038851,1.05422531,14.93954685,41.84651852,8.629758151,122.293285
S08000016,C16,Stomach,Female,2012,7,11.95824863,4.807836158,24.63856255,97.04828339,39.01844328,199.9565551
S08000016,C16,Stomach,Female,2013,8,13.65910294,5.897031154,26.91387802,105.1465281,45.39480775,207.1805773
S08000016,C16,Stomach,Female,2014,8,13.62374619,5.88176662,26.84421113,114.0036097,49.21866695,224.632559
S08000016,C16,Stomach,Female,2015,9,15.31732389,7.004055853,29.07705201,156.6926666,71.64986498,297.4514902
S08000016,C16,Stomach,Female,2016,5,8.472565832,2.751019063,19.77214234,92.46117263,30.02189108,215.7735333
S08000016,C16,Stomach,Female,2017,6,10.12983066,3.717469321,22.04837673,94.04135366,34.51151937,204.6884359
S08000016,C16,Stomach,Female,2018,5,8.434405627,2.738628549,19.68308915,83.56861919,27.13450318,195.02128
S08000016,C16,Stomach,Female,2019,7,11.78709145,4.739022095,24.28591335,112.9970176,45.43066162,232.8170432
